Time(s)  1ch(mV)  2ch(mV)  3ch(mV)
10.662000    0.10   -0.01   -0.08
10.663000    0.11   -0.00   -0.08
10.664000    0.11   -0.01   -0.09
10.665000    0.11   -0.02   -0.10
10.666000    0.11   -0.02   -0.11
10.667000    0.11   -0.03   -0.11
10.668000    0.11   -0.03   -0.11
10.669000    0.11   -0.03   -0.11
10.670000    0.11   -0.02   -0.10
10.671000    0.11   -0.01   -0.10
10.672000    0.11   -0.01   -0.10
10.673000    0.11   -0.00   -0.09
10.674000    0.12    0.01   -0.08
10.675000    0.13    0.02   -0.08
10.676000    0.13    0.02   -0.08
10.677000    0.13    0.03   -0.07
10.678000    0.13    0.03   -0.07
10.679000    0.12    0.03   -0.07
10.680000    0.12    0.03   -0.07
10.681000    0.13    0.03   -0.07
10.682000    0.13    0.03   -0.07
10.683000    0.13    0.03   -0.07
10.684000    0.12    0.02   -0.07
10.685000    0.12    0.02   -0.07
10.686000    0.12    0.01   -0.08
10.687000    0.12    0.01   -0.08
10.688000    0.12    0.01   -0.08
10.689000    0.12    0.01   -0.09
10.690000    0.13    0.01   -0.09
10.691000    0.13    0.01   -0.09
10.692000    0.13    0.02   -0.09
10.693000    0.13    0.02   -0.09
10.694000    0.14    0.03   -0.10
10.695000    0.14    0.03   -0.08
10.696000    0.14    0.04   -0.07
10.697000    0.13    0.05   -0.06
10.698000    0.13    0.05   -0.06
10.699000    0.14    0.05   -0.06
10.700000    0.13    0.05   -0.06
10.701000    0.12    0.04   -0.06
10.702000    0.13    0.04   -0.06
10.703000    0.14    0.04   -0.07
10.704000    0.14    0.03   -0.08
10.705000    0.14    0.03   -0.09
10.706000    0.14    0.02   -0.10
10.707000    0.15    0.02   -0.11
10.708000    0.15    0.03   -0.11
10.709000    0.17    0.04   -0.10
10.710000    0.18    0.05   -0.10
10.711000    0.18    0.05   -0.11
10.712000    0.17    0.04   -0.11
10.713000    0.17    0.04   -0.11
10.714000    0.17    0.04   -0.11
10.715000    0.17    0.04   -0.10
10.716000    0.16    0.05   -0.09
10.717000    0.16    0.05   -0.09
10.718000    0.15    0.05   -0.08
10.719000    0.14    0.04   -0.08
10.720000    0.15    0.05   -0.08
10.721000    0.15    0.05   -0.08
10.722000    0.16    0.06   -0.08
10.723000    0.17    0.06   -0.09
10.724000    0.17    0.06   -0.09
10.725000    0.17    0.06   -0.09
10.726000    0.17    0.05   -0.10
10.727000    0.18    0.05   -0.11
10.728000    0.19    0.05   -0.11
10.729000    0.20    0.05   -0.12
10.730000    0.20    0.06   -0.11
10.731000    0.20    0.07   -0.11
10.732000    0.20    0.07   -0.11
10.733000    0.20    0.07   -0.11
10.734000    0.21    0.08   -0.11
10.735000    0.21    0.09   -0.10
10.736000    0.20    0.09   -0.09
10.737000    0.20    0.09   -0.09
10.738000    0.19    0.09   -0.08
10.739000    0.19    0.09   -0.08
10.740000    0.19    0.09   -0.08
10.741000    0.19    0.09   -0.07
10.742000    0.19    0.09   -0.07
10.743000    0.20    0.10   -0.08
10.744000    0.19    0.09   -0.08
10.745000    0.19    0.08   -0.08
10.746000    0.19    0.07   -0.09
10.747000    0.19    0.07   -0.10
10.748000    0.21    0.07   -0.10
10.749000    0.22    0.07   -0.11
10.750000    0.23    0.07   -0.12
10.751000    0.23    0.08   -0.12
10.752000    0.23    0.08   -0.12
10.753000    0.23    0.09   -0.11
10.754000    0.23    0.10   -0.11
10.755000    0.23    0.10   -0.11
10.756000    0.23    0.11   -0.10
10.757000    0.23    0.11   -0.10
10.758000    0.22    0.10   -0.09
10.759000    0.22    0.11   -0.08
10.760000    0.21    0.11   -0.08
10.761000    0.21    0.12   -0.07
10.762000    0.22    0.13   -0.07
10.763000    0.22    0.12   -0.08
10.764000    0.22    0.11   -0.08
10.765000    0.22    0.11   -0.09
10.766000    0.22    0.11   -0.09
10.767000    0.22    0.10   -0.10
10.768000    0.23    0.10   -0.10
10.769000    0.23    0.10   -0.10
10.770000    0.23    0.11   -0.09
10.771000    0.23    0.11   -0.09
10.772000    0.22    0.11   -0.09
10.773000    0.21    0.11   -0.09
10.774000    0.22    0.11   -0.09
10.775000    0.22    0.11   -0.08
10.776000    0.22    0.12   -0.08
10.777000    0.22    0.12   -0.07
10.778000    0.21    0.12   -0.07
10.779000    0.20    0.11   -0.07
10.780000    0.20    0.11   -0.07
10.781000    0.19    0.11   -0.06
10.782000    0.19    0.11   -0.05
10.783000    0.19    0.11   -0.05
10.784000    0.19    0.11   -0.05
10.785000    0.19    0.10   -0.07
10.786000    0.19    0.10   -0.07
10.787000    0.19    0.09   -0.08
10.788000    0.20    0.10   -0.08
10.789000    0.21    0.10   -0.08
10.790000    0.21    0.10   -0.09
10.791000    0.21    0.10   -0.08
10.792000    0.20    0.10   -0.07
10.793000    0.19    0.10   -0.06
10.794000    0.18    0.10   -0.06
10.795000    0.16    0.09   -0.05
10.796000    0.15    0.09   -0.04
10.797000    0.15    0.10   -0.03
10.798000    0.13    0.10   -0.02
10.799000    0.12    0.10   -0.01
10.800000    0.11    0.09   -0.01
10.801000    0.11    0.08   -0.00
10.802000    0.10    0.08    0.00
10.803000    0.10    0.07   -0.01
10.804000    0.09    0.06   -0.01
10.805000    0.09    0.06   -0.01
10.806000    0.09    0.05   -0.01
10.807000    0.08    0.04   -0.01
10.808000    0.08    0.04   -0.02
10.809000    0.09    0.04   -0.03
10.810000    0.09    0.03   -0.02
10.811000    0.08    0.03   -0.02
10.812000    0.06    0.02   -0.03
10.813000    0.06    0.02   -0.02
10.814000    0.05    0.02   -0.01
10.815000    0.04    0.02    0.00
10.816000    0.03    0.02    0.01
10.817000    0.02    0.01    0.02
10.818000    0.02    0.01    0.02
10.819000    0.01    0.01    0.03
10.820000    0.00    0.01    0.03
10.821000    0.00    0.01    0.03
10.822000   -0.00    0.01    0.03
10.823000   -0.01    0.00    0.04
10.824000   -0.03   -0.01    0.04
10.825000   -0.04   -0.02    0.05
10.826000   -0.05   -0.03    0.04
10.827000   -0.05   -0.04    0.04
10.828000   -0.06   -0.04    0.05
10.829000   -0.06   -0.04    0.05
10.830000   -0.06   -0.05    0.05
10.831000   -0.06   -0.05    0.04
10.832000   -0.07   -0.06    0.04
10.833000   -0.07   -0.06    0.04
10.834000   -0.07   -0.06    0.05
10.835000   -0.07   -0.05    0.05
10.836000   -0.07   -0.05    0.06
10.837000   -0.08   -0.04    0.07
10.838000   -0.09   -0.05    0.07
10.839000   -0.10   -0.05    0.07
10.840000   -0.11   -0.06    0.08
10.841000   -0.11   -0.06    0.07
10.842000   -0.11   -0.07    0.07
10.843000   -0.11   -0.07    0.07
10.844000   -0.11   -0.07    0.07
10.845000   -0.11   -0.07    0.06
10.846000   -0.10   -0.07    0.06
10.847000   -0.10   -0.08    0.05
10.848000   -0.10   -0.07    0.05
10.849000   -0.09   -0.07    0.05
10.850000   -0.09   -0.07    0.05
10.851000   -0.09   -0.07    0.05
10.852000   -0.10   -0.07    0.05
10.853000   -0.10   -0.07    0.06
10.854000   -0.10   -0.06    0.07
10.855000   -0.10   -0.04    0.07
10.856000   -0.10   -0.04    0.08
10.857000   -0.10   -0.04    0.08
10.858000   -0.11   -0.04    0.09
10.859000   -0.12   -0.05    0.09
10.860000   -0.12   -0.06    0.09
10.861000   -0.12   -0.06    0.08
10.862000   -0.11   -0.06    0.09
10.863000   -0.11   -0.07    0.08
10.864000   -0.13   -0.08    0.07
10.865000   -0.13   -0.09    0.07
10.866000   -0.13   -0.08    0.07
10.867000   -0.12   -0.08    0.06
10.868000   -0.11   -0.07    0.07
10.869000   -0.10   -0.06    0.06
10.870000   -0.10   -0.06    0.06
10.871000   -0.10   -0.06    0.06
10.872000   -0.10   -0.06    0.06
10.873000   -0.11   -0.06    0.07
10.874000   -0.11   -0.06    0.07
10.875000   -0.11   -0.05    0.08
10.876000   -0.11   -0.05    0.09
10.877000   -0.12   -0.04    0.09
10.878000   -0.13   -0.05    0.10
10.879000   -0.13   -0.05    0.10
10.880000   -0.13   -0.05    0.10
10.881000   -0.14   -0.05    0.10
10.882000   -0.13   -0.05    0.11
10.883000   -0.14   -0.06    0.10
10.884000   -0.13   -0.07    0.09
10.885000   -0.13   -0.07    0.08
10.886000   -0.11   -0.06    0.07
10.887000   -0.11   -0.07    0.06
10.888000   -0.10   -0.06    0.06
10.889000   -0.10   -0.06    0.06
10.890000   -0.10   -0.06    0.06
10.891000   -0.10   -0.05    0.07
10.892000   -0.11   -0.05    0.07
10.893000   -0.10   -0.05    0.08
10.894000   -0.10   -0.04    0.07
10.895000   -0.10   -0.04    0.08
10.896000   -0.10   -0.04    0.08
10.897000   -0.10   -0.04    0.09
10.898000   -0.11   -0.04    0.10
10.899000   -0.11   -0.04    0.10
10.900000   -0.11   -0.05    0.09
10.901000   -0.11   -0.05    0.09
10.902000   -0.11   -0.04    0.09
10.903000   -0.10   -0.03    0.09
10.904000   -0.10   -0.04    0.09
10.905000   -0.10   -0.04    0.08
10.906000   -0.10   -0.04    0.08
10.907000   -0.10   -0.05    0.08
10.908000   -0.09   -0.05    0.07
10.909000   -0.08   -0.04    0.06
10.910000   -0.08   -0.05    0.06
10.911000   -0.08   -0.04    0.06
10.912000   -0.08   -0.06    0.06
10.913000   -0.09   -0.05    0.07
10.914000   -0.10   -0.05    0.08
10.915000   -0.10   -0.04    0.09
10.916000   -0.11   -0.04    0.10
10.917000   -0.11   -0.03    0.11
10.918000   -0.12   -0.03    0.11
10.919000   -0.12   -0.04    0.11
10.920000   -0.12   -0.03    0.11
10.921000   -0.11   -0.04    0.10
10.922000   -0.10   -0.03    0.10
10.923000   -0.10   -0.04    0.09
10.924000   -0.10   -0.04    0.09
10.925000   -0.09   -0.05    0.08
10.926000   -0.08   -0.05    0.07
10.927000   -0.08   -0.05    0.06
10.928000   -0.09   -0.05    0.07
10.929000   -0.09   -0.05    0.07
10.930000   -0.09   -0.05    0.07
10.931000   -0.09   -0.05    0.06
10.932000   -0.09   -0.06    0.06
10.933000   -0.08   -0.05    0.06
10.934000   -0.08   -0.04    0.07
10.935000   -0.09   -0.04    0.07
10.936000   -0.10   -0.04    0.09
10.937000   -0.11   -0.04    0.10
10.938000   -0.12   -0.05    0.10
10.939000   -0.14   -0.05    0.11
10.940000   -0.14   -0.05    0.11
10.941000   -0.13   -0.04    0.11
10.942000   -0.12   -0.03    0.12
10.943000   -0.12   -0.03    0.11
10.944000   -0.11   -0.03    0.10
10.945000   -0.11   -0.04    0.09
10.946000   -0.10   -0.03    0.08
10.947000   -0.09   -0.04    0.08
10.948000   -0.10   -0.04    0.08
10.949000   -0.09   -0.04    0.08
10.950000   -0.10   -0.05    0.08
10.951000   -0.10   -0.05    0.08
10.952000   -0.11   -0.05    0.08
10.953000   -0.11   -0.05    0.08
10.954000   -0.11   -0.04    0.09
10.955000   -0.10   -0.03    0.09
10.956000   -0.10   -0.03    0.09
10.957000   -0.10   -0.02    0.09
10.958000   -0.10   -0.02    0.10
10.959000   -0.11   -0.03    0.10
10.960000   -0.11   -0.02    0.10
10.961000   -0.11   -0.02    0.10
10.962000   -0.11   -0.02    0.11
10.963000   -0.11   -0.02    0.10
10.964000   -0.11   -0.03    0.10
10.965000   -0.11   -0.03    0.10
10.966000   -0.11   -0.04    0.10
10.967000   -0.11   -0.04    0.09
10.968000   -0.10   -0.04    0.09
10.969000   -0.09   -0.04    0.08
10.970000   -0.09   -0.03    0.08
10.971000   -0.08   -0.03    0.07
10.972000   -0.09   -0.04    0.07
10.973000   -0.09   -0.03    0.07
10.974000   -0.09   -0.03    0.08
10.975000   -0.08   -0.02    0.08
10.976000   -0.08   -0.02    0.08
10.977000   -0.08   -0.02    0.09
10.978000   -0.09   -0.02    0.09
10.979000   -0.10   -0.02    0.10
10.980000   -0.11   -0.03    0.10
10.981000   -0.11   -0.03    0.10
10.982000   -0.10   -0.03    0.10
10.983000   -0.10   -0.04    0.09
10.984000   -0.10   -0.04    0.09
10.985000   -0.10   -0.04    0.09
10.986000   -0.10   -0.05    0.08
10.987000   -0.10   -0.05    0.08
10.988000   -0.09   -0.04    0.08
10.989000   -0.08   -0.03    0.07
10.990000   -0.08   -0.03    0.06
10.991000   -0.07   -0.04    0.06
10.992000   -0.08   -0.04    0.06
10.993000   -0.09   -0.04    0.07
10.994000   -0.08   -0.03    0.08
10.995000   -0.08   -0.03    0.08
10.996000   -0.08   -0.03    0.08
10.997000   -0.09   -0.02    0.09
10.998000   -0.10   -0.03    0.10
10.999000   -0.11   -0.03    0.10
11.000000   -0.12   -0.04    0.11
11.001000   -0.11   -0.04    0.10
11.002000   -0.11   -0.04    0.11
11.003000   -0.11   -0.05    0.09
11.004000   -0.11   -0.06    0.08
11.005000   -0.11   -0.06    0.08
11.006000   -0.09   -0.06    0.06
11.007000   -0.08   -0.06    0.05
11.008000   -0.06   -0.04    0.04
11.009000   -0.05   -0.04    0.04
11.010000   -0.05   -0.04    0.04
11.011000   -0.06   -0.03    0.05
11.012000   -0.07   -0.04    0.06
11.013000   -0.08   -0.03    0.07
11.014000   -0.08   -0.03    0.08
11.015000   -0.08   -0.03    0.08
11.016000   -0.09   -0.03    0.09
11.017000   -0.09   -0.02    0.09
11.018000   -0.10   -0.03    0.09
11.019000   -0.11   -0.04    0.10
11.020000   -0.11   -0.04    0.10
11.021000   -0.11   -0.04    0.10
11.022000   -0.10   -0.03    0.10
11.023000   -0.10   -0.04    0.09
11.024000   -0.11   -0.05    0.08
11.025000   -0.11   -0.05    0.08
11.026000   -0.10   -0.05    0.07
11.027000   -0.10   -0.05    0.07
11.028000   -0.08   -0.05    0.06
11.029000   -0.07   -0.04    0.06
11.030000   -0.07   -0.04    0.06
11.031000   -0.08   -0.04    0.07
11.032000   -0.10   -0.05    0.06
11.033000   -0.11   -0.06    0.07
11.034000   -0.11   -0.06    0.08
11.035000   -0.12   -0.05    0.08
11.036000   -0.12   -0.05    0.09
11.037000   -0.12   -0.04    0.10
11.038000   -0.12   -0.04    0.10
11.039000   -0.12   -0.04    0.10
11.040000   -0.12   -0.04    0.10
11.041000   -0.11   -0.03    0.10
11.042000   -0.10   -0.02    0.10
11.043000   -0.10   -0.02    0.10
11.044000   -0.10   -0.03    0.09
11.045000   -0.10   -0.04    0.08
11.046000   -0.10   -0.04    0.07
11.047000   -0.10   -0.05    0.07
11.048000   -0.09   -0.05    0.07
11.049000   -0.08   -0.05    0.06
11.050000   -0.08   -0.04    0.06
11.051000   -0.08   -0.04    0.06
11.052000   -0.09   -0.04    0.06
11.053000   -0.08   -0.04    0.06
11.054000   -0.08   -0.04    0.06
11.055000   -0.08   -0.03    0.07
11.056000   -0.08   -0.03    0.08
11.057000   -0.09   -0.02    0.09
11.058000   -0.10   -0.03    0.09
11.059000   -0.11   -0.03    0.10
11.060000   -0.11   -0.03    0.11
11.061000   -0.11   -0.03    0.11
11.062000   -0.11   -0.03    0.11
11.063000   -0.12   -0.04    0.11
11.064000   -0.12   -0.05    0.10
11.065000   -0.12   -0.05    0.09
11.066000   -0.11   -0.06    0.09
11.067000   -0.11   -0.07    0.08
11.068000   -0.11   -0.06    0.07
11.069000   -0.09   -0.06    0.06
11.070000   -0.08   -0.05    0.06
11.071000   -0.08   -0.04    0.06
11.072000   -0.09   -0.05    0.06
11.073000   -0.09   -0.05    0.07
11.074000   -0.09   -0.05    0.07
11.075000   -0.08   -0.04    0.07
11.076000   -0.08   -0.04    0.07
11.077000   -0.08   -0.04    0.07
11.078000   -0.09   -0.04    0.07
11.079000   -0.09   -0.05    0.07
11.080000   -0.10   -0.05    0.08
11.081000   -0.10   -0.05    0.08
11.082000   -0.09   -0.04    0.09
11.083000   -0.09   -0.04    0.08
11.084000   -0.10   -0.05    0.08
11.085000   -0.10   -0.05    0.08
11.086000   -0.10   -0.05    0.08
11.087000   -0.10   -0.05    0.07
11.088000   -0.09   -0.05    0.07
11.089000   -0.09   -0.06    0.06
11.090000   -0.09   -0.06    0.06
11.091000   -0.08   -0.06    0.06
11.092000   -0.09   -0.06    0.06
11.093000   -0.08   -0.05    0.06
11.094000   -0.07   -0.04    0.06
11.095000   -0.07   -0.02    0.07
11.096000   -0.07   -0.02    0.08
11.097000   -0.07   -0.02    0.08
11.098000   -0.08   -0.02    0.08
11.099000   -0.09   -0.02    0.09
11.100000   -0.09   -0.03    0.09
11.101000   -0.10   -0.03    0.09
11.102000   -0.09   -0.03    0.09
11.103000   -0.10   -0.04    0.08
11.104000   -0.10   -0.04    0.08
11.105000   -0.10   -0.05    0.08
11.106000   -0.10   -0.05    0.07
11.107000   -0.10   -0.06    0.07
11.108000   -0.10   -0.06    0.07
11.109000   -0.09   -0.06    0.06
11.110000   -0.10   -0.06    0.07
11.111000   -0.10   -0.06    0.07
11.112000   -0.11   -0.06    0.07
11.113000   -0.11   -0.06    0.07
11.114000   -0.12   -0.06    0.08
11.115000   -0.12   -0.06    0.09
11.116000   -0.12   -0.05    0.09
11.117000   -0.11   -0.04    0.10
11.118000   -0.11   -0.03    0.10
11.119000   -0.11   -0.03    0.10
11.120000   -0.11   -0.02    0.11
11.121000   -0.11   -0.02    0.10
11.122000   -0.10   -0.01    0.10
11.123000   -0.10   -0.02    0.10
11.124000   -0.09   -0.03    0.09
11.125000   -0.09   -0.03    0.08
11.126000   -0.08   -0.03    0.08
11.127000   -0.09   -0.04    0.07
11.128000   -0.08   -0.03    0.07
11.129000   -0.07   -0.03    0.06
11.130000   -0.07   -0.03    0.06
11.131000   -0.07   -0.03    0.06
11.132000   -0.09   -0.04    0.06
11.133000   -0.09   -0.04    0.06
11.134000   -0.08   -0.04    0.07
11.135000   -0.09   -0.04    0.07
11.136000   -0.10   -0.04    0.08
11.137000   -0.11   -0.04    0.09
11.138000   -0.12   -0.04    0.10
11.139000   -0.12   -0.04    0.11
11.140000   -0.12   -0.04    0.11
11.141000   -0.12   -0.05    0.10
11.142000   -0.11   -0.03    0.10
11.143000   -0.10   -0.04    0.09
11.144000   -0.10   -0.04    0.08
11.145000   -0.10   -0.05    0.08
11.146000   -0.10   -0.05    0.07
11.147000   -0.10   -0.06    0.07
11.148000   -0.09   -0.05    0.06
11.149000   -0.09   -0.05    0.06
11.150000   -0.08   -0.05    0.06
11.151000   -0.08   -0.04    0.06
11.152000   -0.08   -0.04    0.06
11.153000   -0.07   -0.03    0.08
11.154000   -0.08   -0.03    0.08
11.155000   -0.09   -0.03    0.09
11.156000   -0.10   -0.02    0.10
11.157000   -0.10   -0.01    0.11
11.158000   -0.10   -0.01    0.11
11.159000   -0.11   -0.02    0.11
11.160000   -0.11   -0.01    0.12
11.161000   -0.10   -0.00    0.12
11.162000   -0.09    0.01    0.13
11.163000   -0.09    0.01    0.13
11.164000   -0.09    0.01    0.12
11.165000   -0.09    0.01    0.12
11.166000   -0.09    0.01    0.12
11.167000   -0.09    0.01    0.12
11.168000   -0.09    0.01    0.13
11.169000   -0.07    0.02    0.12
11.170000   -0.07    0.02    0.12
11.171000   -0.06    0.02    0.12
11.172000   -0.07    0.02    0.11
11.173000   -0.06    0.03    0.11
11.174000   -0.07    0.02    0.12
11.175000   -0.07    0.03    0.12
11.176000   -0.07    0.03    0.12
11.177000   -0.07    0.04    0.13
11.178000   -0.08    0.04    0.14
11.179000   -0.09    0.03    0.14
11.180000   -0.09    0.02    0.13
11.181000   -0.08    0.02    0.13
11.182000   -0.08    0.02    0.13
11.183000   -0.08    0.02    0.13
11.184000   -0.08    0.03    0.12
11.185000   -0.06    0.04    0.12
11.186000   -0.05    0.03    0.11
11.187000   -0.06    0.02    0.10
11.188000   -0.04    0.03    0.10
11.189000   -0.04    0.03    0.09
11.190000   -0.03    0.03    0.08
11.191000   -0.03    0.03    0.09
11.192000   -0.04    0.03    0.09
11.193000   -0.04    0.03    0.09
11.194000   -0.05    0.03    0.10
11.195000   -0.05    0.03    0.10
11.196000   -0.06    0.03    0.11
11.197000   -0.06    0.02    0.11
11.198000   -0.08    0.01    0.11
11.199000   -0.09    0.01    0.11
11.200000   -0.09    0.00    0.11
11.201000   -0.09    0.00    0.10
11.202000   -0.07    0.01    0.10
11.203000   -0.07    0.00    0.09
11.204000   -0.07   -0.00    0.09
11.205000   -0.07   -0.00    0.09
11.206000   -0.07   -0.01    0.08
11.207000   -0.07   -0.01    0.08
11.208000   -0.06   -0.01    0.07
11.209000   -0.05   -0.01    0.06
11.210000   -0.04   -0.01    0.05
11.211000   -0.04   -0.02    0.05
11.212000   -0.05   -0.02    0.05
11.213000   -0.04   -0.02    0.04
11.214000   -0.05   -0.03    0.04
11.215000   -0.05   -0.03    0.05
11.216000   -0.07   -0.03    0.06
11.217000   -0.08   -0.03    0.07
11.218000   -0.09   -0.03    0.08
11.219000   -0.09   -0.03    0.08
11.220000   -0.10   -0.04    0.09
11.221000   -0.11   -0.05    0.08
11.222000   -0.11   -0.04    0.08
11.223000   -0.10   -0.05    0.08
11.224000   -0.10   -0.05    0.07
11.225000   -0.11   -0.06    0.07
11.226000   -0.11   -0.06    0.07
11.227000   -0.11   -0.06    0.07
11.228000   -0.10   -0.06    0.07
11.229000   -0.09   -0.05    0.06
11.230000   -0.09   -0.05    0.07
11.231000   -0.09   -0.05    0.07
11.232000   -0.09   -0.05    0.06
11.233000   -0.08   -0.05    0.06
11.234000   -0.09   -0.04    0.07
11.235000   -0.09   -0.04    0.07
11.236000   -0.09   -0.03    0.08
11.237000   -0.10   -0.03    0.09
11.238000   -0.11   -0.04    0.09
11.239000   -0.11   -0.04    0.10
11.240000   -0.11   -0.05    0.10
11.241000   -0.12   -0.05    0.10
11.242000   -0.11   -0.05    0.10
11.243000   -0.11   -0.05    0.09
11.244000   -0.11   -0.05    0.09
11.245000   -0.11   -0.05    0.08
11.246000   -0.11   -0.06    0.08
11.247000   -0.11   -0.07    0.07
11.248000   -0.10   -0.06    0.07
11.249000   -0.09   -0.05    0.08
11.250000   -0.09   -0.05    0.08
11.251000   -0.10   -0.05    0.08
11.252000   -0.10   -0.05    0.07
11.253000   -0.10   -0.05    0.08
11.254000   -0.10   -0.04    0.08
11.255000   -0.09   -0.03    0.08
11.256000   -0.09   -0.03    0.08
11.257000   -0.08   -0.03    0.08
11.258000   -0.09   -0.03    0.09
11.259000   -0.10   -0.03    0.09
11.260000   -0.11   -0.04    0.10
11.261000   -0.12   -0.04    0.10
11.262000   -0.12   -0.04    0.11
11.263000   -0.12   -0.04    0.10
11.264000   -0.12   -0.05    0.09
11.265000   -0.11   -0.06    0.08
11.266000   -0.11   -0.06    0.07
11.267000   -0.10   -0.06    0.07
11.268000   -0.10   -0.06    0.07
11.269000   -0.10   -0.05    0.07
11.270000   -0.10   -0.05    0.08
11.271000   -0.10   -0.04    0.08
11.272000   -0.11   -0.05    0.08
11.273000   -0.10   -0.05    0.08
11.274000   -0.11   -0.04    0.09
11.275000   -0.11   -0.03    0.10
11.276000   -0.11   -0.03    0.10
11.277000   -0.11   -0.03    0.11
11.278000   -0.13   -0.04    0.11
11.279000   -0.13   -0.05    0.10
11.280000   -0.13   -0.04    0.10
11.281000   -0.12   -0.04    0.09
11.282000   -0.09   -0.04    0.08
11.283000   -0.09   -0.04    0.07
11.284000   -0.09   -0.04    0.07
11.285000   -0.09   -0.05    0.07
11.286000   -0.10   -0.06    0.06
11.287000   -0.10   -0.07    0.06
11.288000   -0.11   -0.07    0.06
11.289000   -0.12   -0.08    0.06
11.290000   -0.13   -0.09    0.06
11.291000   -0.13   -0.09    0.07
11.292000   -0.12   -0.09    0.05
11.293000   -0.11   -0.09    0.03
11.294000   -0.09   -0.09    0.03
11.295000   -0.08   -0.08    0.02
11.296000   -0.07   -0.07    0.02
11.297000   -0.06   -0.06    0.02
11.298000   -0.05   -0.05    0.02
11.299000   -0.04   -0.03    0.03
11.300000   -0.03    0.00    0.05
11.301000   -0.01    0.03    0.06
11.302000    0.03    0.07    0.06
11.303000    0.07    0.11    0.06
11.304000    0.12    0.15    0.05
11.305000    0.17    0.20    0.04
11.306000    0.22    0.25    0.05
11.307000    0.28    0.31    0.04
11.308000    0.34    0.36    0.04
11.309000    0.40    0.43    0.04
11.310000    0.45    0.49    0.06
11.311000    0.48    0.55    0.10
11.312000    0.49    0.62    0.14
11.313000    0.52    0.69    0.18
11.314000    0.53    0.77    0.24
11.315000    0.54    0.84    0.31
11.316000    0.53    0.92    0.40
11.317000    0.51    0.99    0.49
11.318000    0.48    1.06    0.59
11.319000    0.45    1.13    0.69
11.320000    0.41    1.19    0.78
11.321000    0.37    1.22    0.86
11.322000    0.32    1.25    0.93
11.323000    0.24    1.25    1.01
11.324000    0.16    1.23    1.09
11.325000    0.06    1.21    1.16
11.326000   -0.05    1.17    1.23
11.327000   -0.15    1.10    1.27
11.328000   -0.26    1.03    1.30
11.329000   -0.37    0.95    1.33
11.330000   -0.48    0.86    1.36
11.331000   -0.58    0.77    1.37
11.332000   -0.68    0.67    1.36
11.333000   -0.75    0.57    1.34
11.334000   -0.82    0.48    1.31
11.335000   -0.86    0.41    1.29
11.336000   -0.90    0.34    1.26
11.337000   -0.95    0.26    1.22
11.338000   -0.98    0.19    1.18
11.339000   -1.01    0.13    1.15
11.340000   -1.03    0.08    1.12
11.341000   -1.04    0.03    1.09
11.342000   -1.03   -0.00    1.04
11.343000   -1.03   -0.04    1.00
11.344000   -1.01   -0.07    0.96
11.345000   -1.00   -0.11    0.91
11.346000   -0.98   -0.14    0.86
11.347000   -0.96   -0.17    0.81
11.348000   -0.93   -0.19    0.75
11.349000   -0.90   -0.22    0.69
11.350000   -0.86   -0.24    0.64
11.351000   -0.83   -0.26    0.58
11.352000   -0.80   -0.29    0.53
11.353000   -0.77   -0.30    0.48
11.354000   -0.73   -0.32    0.43
11.355000   -0.70   -0.33    0.39
11.356000   -0.68   -0.34    0.35
11.357000   -0.65   -0.34    0.33
11.358000   -0.64   -0.34    0.31
11.359000   -0.61   -0.34    0.28
11.360000   -0.59   -0.34    0.26
11.361000   -0.56   -0.33    0.24
11.362000   -0.51   -0.32    0.21
11.363000   -0.48   -0.31    0.19
11.364000   -0.45   -0.29    0.17
11.365000   -0.41   -0.27    0.15
11.366000   -0.37   -0.26    0.13
11.367000   -0.34   -0.24    0.11
11.368000   -0.30   -0.22    0.09
11.369000   -0.26   -0.20    0.07
11.370000   -0.22   -0.18    0.06
11.371000   -0.19   -0.16    0.05
11.372000   -0.17   -0.15    0.04
11.373000   -0.16   -0.14    0.03
11.374000   -0.15   -0.13    0.03
11.375000   -0.14   -0.12    0.03
11.376000   -0.13   -0.11    0.03
11.377000   -0.12   -0.10    0.04
11.378000   -0.11   -0.10    0.03
11.379000   -0.10   -0.09    0.02
11.380000   -0.08   -0.09    0.01
11.381000   -0.06   -0.08    0.00
11.382000   -0.05   -0.08   -0.01
11.383000   -0.04   -0.08   -0.02
11.384000   -0.04   -0.08   -0.02
11.385000   -0.04   -0.09   -0.03
11.386000   -0.04   -0.09   -0.03
11.387000   -0.04   -0.09   -0.04
11.388000   -0.03   -0.09   -0.04
11.389000   -0.02   -0.09   -0.04
11.390000   -0.02   -0.08   -0.04
11.391000   -0.02   -0.08   -0.04
11.392000   -0.01   -0.08   -0.04
11.393000   -0.00   -0.07   -0.04
11.394000    0.00   -0.06   -0.04
11.395000   -0.00   -0.06   -0.03
11.396000   -0.01   -0.06   -0.03
11.397000   -0.01   -0.06   -0.02
11.398000   -0.02   -0.07   -0.03
11.399000   -0.02   -0.07   -0.03
11.400000   -0.01   -0.07   -0.03
11.401000   -0.01   -0.07   -0.04
11.402000    0.00   -0.07   -0.04
11.403000    0.00   -0.07   -0.04
11.404000    0.00   -0.07   -0.05
11.405000    0.00   -0.08   -0.05
11.406000   -0.00   -0.08   -0.05
11.407000    0.00   -0.08   -0.05
11.408000    0.01   -0.07   -0.05
11.409000    0.01   -0.06   -0.05
