Time(s)  1ch(mV)  2ch(mV)  3ch(mV)
7.962000   -0.09    0.01    0.11
7.963000   -0.08    0.00    0.10
7.964000   -0.05    0.00    0.06
7.965000    0.01    0.02    0.02
7.966000    0.03    0.02    0.01
7.967000    0.03    0.01   -0.00
7.968000    0.02   -0.01   -0.01
7.969000   -0.02   -0.04    0.00
7.970000   -0.09   -0.07    0.04
7.971000   -0.12   -0.07    0.07
7.972000   -0.14   -0.08    0.09
7.973000   -0.17   -0.06    0.13
7.974000   -0.20   -0.05    0.18
7.975000   -0.21   -0.04    0.20
7.976000   -0.22   -0.04    0.21
7.977000   -0.22   -0.05    0.20
7.978000   -0.20   -0.03    0.19
7.979000   -0.15    0.01    0.18
7.980000   -0.11    0.03    0.16
7.981000   -0.09    0.04    0.15
7.982000   -0.08    0.04    0.14
7.983000   -0.06    0.05    0.12
7.984000   -0.04    0.05    0.10
7.985000   -0.03    0.06    0.10
7.986000   -0.05    0.04    0.11
7.987000   -0.06    0.03    0.11
7.988000   -0.06    0.02    0.11
7.989000   -0.09   -0.00    0.10
7.990000   -0.13   -0.04    0.11
7.991000   -0.17   -0.06    0.13
7.992000   -0.20   -0.09    0.13
7.993000   -0.20   -0.08    0.13
7.994000   -0.19   -0.07    0.14
7.995000   -0.21   -0.08    0.16
7.996000   -0.21   -0.07    0.15
7.997000   -0.19   -0.05    0.15
7.998000   -0.16   -0.03    0.14
7.999000   -0.13   -0.02    0.12
8.000000   -0.10   -0.02    0.09
8.001000   -0.06   -0.02    0.05
8.002000   -0.03   -0.02    0.01
8.003000    0.00   -0.04   -0.03
8.004000    0.04   -0.06   -0.09
8.005000    0.06   -0.07   -0.13
8.006000    0.09   -0.09   -0.17
8.007000    0.10   -0.09   -0.17
8.008000    0.01   -0.11   -0.10
8.009000   -0.09   -0.11   -0.01
8.010000   -0.16   -0.11    0.07
8.011000   -0.21   -0.08    0.14
8.012000   -0.20   -0.02    0.19
8.013000   -0.18    0.03    0.22
8.014000   -0.19    0.04    0.24
8.015000   -0.18    0.05    0.25
8.016000   -0.18    0.06    0.25
8.017000   -0.18    0.06    0.25
8.018000   -0.18    0.06    0.25
8.019000   -0.19    0.05    0.26
8.020000   -0.19    0.05    0.25
8.021000   -0.17    0.05    0.23
8.022000   -0.16    0.04    0.22
8.023000   -0.17    0.02    0.21
8.024000   -0.17    0.01    0.20
8.025000   -0.15    0.01    0.18
8.026000   -0.14    0.00    0.16
8.027000   -0.14   -0.00    0.15
8.028000   -0.14   -0.02    0.13
8.029000   -0.13   -0.04    0.11
8.030000   -0.14   -0.06    0.10
8.031000   -0.16   -0.09    0.09
8.032000   -0.18   -0.11    0.10
8.033000   -0.19   -0.12    0.09
8.034000   -0.18   -0.11    0.08
8.035000   -0.14   -0.10    0.06
8.036000   -0.10   -0.08    0.03
8.037000   -0.06   -0.05    0.02
8.038000   -0.02   -0.03    0.00
8.039000    0.02   -0.01   -0.02
8.040000    0.00   -0.01    0.00
8.041000   -0.01   -0.01    0.02
8.042000   -0.02   -0.02    0.02
8.043000   -0.05   -0.02    0.04
8.044000   -0.07   -0.04    0.04
8.045000   -0.07   -0.04    0.04
8.046000   -0.09   -0.04    0.05
8.047000   -0.10   -0.04    0.08
8.048000   -0.10   -0.03    0.08
8.049000   -0.09   -0.02    0.09
8.050000   -0.10   -0.01    0.10
8.051000   -0.15   -0.03    0.13
8.052000   -0.17   -0.05    0.14
8.053000   -0.18   -0.05    0.14
8.054000   -0.18   -0.04    0.15
8.055000   -0.19   -0.04    0.17
8.056000   -0.21   -0.05    0.17
8.057000   -0.20   -0.05    0.15
8.058000   -0.20   -0.06    0.16
8.059000   -0.20   -0.06    0.15
8.060000   -0.15   -0.06    0.10
8.061000   -0.10   -0.05    0.05
8.062000   -0.05   -0.05    0.01
8.063000    0.03   -0.02   -0.04
8.064000    0.06   -0.00   -0.05
8.065000    0.04    0.00   -0.02
8.066000   -0.01    0.01    0.04
8.067000   -0.06    0.02    0.10
8.068000   -0.11    0.02    0.15
8.069000   -0.15    0.01    0.18
8.070000   -0.19   -0.00    0.20
8.071000   -0.21   -0.02    0.21
8.072000   -0.25   -0.04    0.23
8.073000   -0.27   -0.03    0.25
8.074000   -0.25   -0.02    0.25
8.075000   -0.24   -0.02    0.24
8.076000   -0.24   -0.02    0.24
8.077000   -0.25   -0.03    0.24
8.078000   -0.25   -0.03    0.23
8.079000   -0.25   -0.04    0.22
8.080000   -0.24   -0.04    0.21
8.081000   -0.21   -0.04    0.19
8.082000   -0.21   -0.05    0.17
8.083000   -0.21   -0.07    0.15
8.084000   -0.20   -0.08    0.13
8.085000   -0.18   -0.08    0.10
8.086000   -0.14   -0.07    0.09
8.087000   -0.11   -0.06    0.06
8.088000   -0.10   -0.05    0.05
8.089000   -0.09   -0.04    0.05
8.090000   -0.08   -0.04    0.05
8.091000   -0.06   -0.04    0.03
8.092000   -0.08   -0.06    0.03
8.093000   -0.12   -0.09    0.05
8.094000   -0.15   -0.10    0.06
8.095000   -0.18   -0.11    0.08
8.096000   -0.20   -0.09    0.12
8.097000   -0.22   -0.07    0.16
8.098000   -0.24   -0.05    0.20
8.099000   -0.23   -0.04    0.20
8.100000   -0.22   -0.03    0.20
8.101000   -0.21   -0.03    0.19
8.102000   -0.20   -0.02    0.19
8.103000   -0.19   -0.01    0.18
8.104000   -0.16   -0.02    0.16
8.105000   -0.14   -0.02    0.14
8.106000   -0.11   -0.01    0.12
8.107000   -0.10    0.01    0.11
8.108000   -0.09    0.01    0.11
8.109000   -0.10    0.01    0.12
8.110000   -0.12   -0.00    0.13
8.111000   -0.16   -0.01    0.16
8.112000   -0.17   -0.01    0.18
8.113000   -0.17   -0.00    0.18
8.114000   -0.17   -0.01    0.17
8.115000   -0.18   -0.04    0.16
8.116000   -0.18   -0.05    0.15
8.117000   -0.19   -0.07    0.14
8.118000   -0.20   -0.09    0.13
8.119000   -0.19   -0.09    0.10
8.120000   -0.14   -0.08    0.07
8.121000   -0.10   -0.07    0.04
8.122000   -0.05   -0.05    0.02
8.123000    0.00   -0.02   -0.02
8.124000    0.03    0.00   -0.02
8.125000    0.04    0.00   -0.03
8.126000    0.03   -0.01   -0.03
8.127000    0.00   -0.02   -0.00
8.128000   -0.04   -0.02    0.04
8.129000   -0.09   -0.03    0.08
8.130000   -0.12   -0.03    0.11
8.131000   -0.13   -0.04    0.11
8.132000   -0.16   -0.04    0.13
8.133000   -0.19   -0.06    0.14
8.134000   -0.21   -0.07    0.16
8.135000   -0.23   -0.07    0.18
8.136000   -0.28   -0.06    0.23
8.137000   -0.31   -0.06    0.26
8.138000   -0.32   -0.06    0.27
8.139000   -0.32   -0.07    0.25
8.140000   -0.29   -0.06    0.23
8.141000   -0.24   -0.04    0.21
8.142000   -0.19    0.00    0.20
8.143000   -0.12    0.02    0.15
8.144000   -0.07    0.05    0.11
8.145000    0.00    0.07    0.07
8.146000    0.05    0.08    0.04
8.147000    0.04    0.08    0.05
8.148000    0.01    0.08    0.07
8.149000   -0.03    0.06    0.11
8.150000   -0.08    0.06    0.16
8.151000   -0.12    0.05    0.19
8.152000   -0.14    0.04    0.20
8.153000   -0.14    0.04    0.19
8.154000   -0.14    0.03    0.19
8.155000   -0.13    0.02    0.17
8.156000   -0.11    0.02    0.14
8.157000   -0.11    0.00    0.12
8.158000   -0.09   -0.01    0.10
8.159000   -0.09   -0.02    0.09
8.160000   -0.09   -0.02    0.09
8.161000   -0.13   -0.03    0.12
8.162000   -0.19   -0.05    0.16
8.163000   -0.22   -0.07    0.17
8.164000   -0.24   -0.09    0.16
8.165000   -0.24   -0.07    0.18
8.166000   -0.24   -0.05    0.20
8.167000   -0.27   -0.07    0.21
8.168000   -0.29   -0.10    0.21
8.169000   -0.30   -0.10    0.22
8.170000   -0.29   -0.08    0.22
8.171000   -0.27   -0.07    0.21
8.172000   -0.27   -0.07    0.21
8.173000   -0.28   -0.09    0.20
8.174000   -0.27   -0.09    0.20
8.175000   -0.25   -0.08    0.18
8.176000   -0.24   -0.08    0.16
8.177000   -0.20   -0.07    0.15
8.178000   -0.16   -0.03    0.14
8.179000   -0.13    0.00    0.14
8.180000   -0.12    0.02    0.14
8.181000   -0.11    0.02    0.13
8.182000   -0.11    0.02    0.13
8.183000   -0.11    0.01    0.12
8.184000   -0.10    0.01    0.11
8.185000   -0.07    0.01    0.08
8.186000   -0.06    0.00    0.07
8.187000   -0.06    0.00    0.06
8.188000   -0.04    0.00    0.05
8.189000   -0.05    0.00    0.06
8.190000   -0.07    0.00    0.07
8.191000   -0.08   -0.01    0.08
8.192000   -0.09   -0.01    0.09
8.193000   -0.11   -0.03    0.10
8.194000   -0.13   -0.03    0.11
8.195000   -0.13   -0.04    0.10
8.196000   -0.14   -0.07    0.09
8.197000   -0.20   -0.11    0.10
8.198000   -0.23   -0.14    0.11
8.199000   -0.24   -0.14    0.11
8.200000   -0.22   -0.13    0.09
8.201000   -0.20   -0.12    0.09
8.202000   -0.18   -0.11    0.08
8.203000   -0.18   -0.12    0.08
8.204000   -0.13   -0.08    0.06
8.205000   -0.06   -0.03    0.03
8.206000   -0.01   -0.01    0.02
8.207000    0.01    0.01    0.02
8.208000    0.05    0.05    0.01
8.209000    0.06    0.08    0.03
8.210000    0.08    0.10    0.03
8.211000    0.07    0.10    0.04
8.212000    0.04    0.10    0.07
8.213000   -0.02    0.09    0.12
8.214000   -0.06    0.07    0.15
8.215000   -0.09    0.07    0.17
8.216000   -0.07    0.07    0.15
8.217000   -0.03    0.07    0.10
8.218000   -0.03    0.06    0.10
8.219000   -0.08    0.06    0.15
8.220000   -0.15    0.05    0.22
8.221000   -0.23    0.03    0.27
8.222000   -0.28    0.00    0.29
8.223000   -0.31   -0.01    0.31
8.224000   -0.32   -0.03    0.30
8.225000   -0.31   -0.04    0.28
8.226000   -0.30   -0.06    0.25
8.227000   -0.26   -0.06    0.21
8.228000   -0.22   -0.04    0.18
8.229000   -0.19   -0.03    0.16
8.230000   -0.18   -0.03    0.16
8.231000   -0.18   -0.02    0.17
8.232000   -0.17   -0.00    0.17
8.233000   -0.14    0.01    0.16
8.234000   -0.11    0.03    0.15
8.235000   -0.09    0.06    0.16
8.236000   -0.10    0.07    0.18
8.237000   -0.12    0.07    0.19
8.238000   -0.15    0.06    0.22
8.239000   -0.17    0.06    0.23
8.240000   -0.18    0.05    0.23
8.241000   -0.21    0.03    0.24
8.242000   -0.21    0.02    0.24
8.243000   -0.21    0.03    0.24
8.244000   -0.19    0.02    0.22
8.245000   -0.19    0.01    0.21
8.246000   -0.19   -0.00    0.19
8.247000   -0.20   -0.02    0.19
8.248000   -0.20   -0.04    0.17
8.249000   -0.20   -0.05    0.17
8.250000   -0.18   -0.04    0.16
8.251000   -0.16   -0.02    0.15
8.252000   -0.15   -0.00    0.16
8.253000   -0.16   -0.00    0.16
8.254000   -0.17   -0.02    0.16
8.255000   -0.19   -0.03    0.17
8.256000   -0.19   -0.03    0.18
8.257000   -0.20   -0.03    0.18
8.258000   -0.20   -0.03    0.18
8.259000   -0.19   -0.03    0.18
8.260000   -0.19   -0.03    0.16
8.261000   -0.18   -0.03    0.16
8.262000   -0.17   -0.02    0.16
8.263000   -0.17   -0.00    0.17
8.264000   -0.16    0.00    0.17
8.265000   -0.16    0.02    0.19
8.266000   -0.15    0.04    0.20
8.267000   -0.14    0.06    0.21
8.268000   -0.16    0.04    0.21
8.269000   -0.16    0.03    0.20
8.270000   -0.17    0.01    0.19
8.271000   -0.18    0.00    0.18
8.272000   -0.19   -0.02    0.17
8.273000   -0.18   -0.03    0.16
8.274000   -0.16   -0.03    0.14
8.275000   -0.13   -0.02    0.11
8.276000   -0.12   -0.02    0.10
8.277000   -0.13   -0.05    0.09
8.278000   -0.12   -0.04    0.09
8.279000   -0.10   -0.00    0.10
8.280000   -0.08    0.01    0.09
8.281000   -0.08    0.01    0.10
8.282000   -0.09    0.02    0.11
8.283000   -0.07    0.05    0.12
8.284000   -0.02    0.08    0.10
8.285000    0.06    0.11    0.05
8.286000    0.12    0.12    0.01
8.287000    0.16    0.13   -0.02
8.288000    0.13    0.12   -0.00
8.289000    0.06    0.10    0.06
8.290000   -0.03    0.08    0.13
8.291000   -0.11    0.05    0.19
8.292000   -0.17    0.05    0.23
8.293000   -0.21    0.05    0.28
8.294000   -0.25    0.04    0.31
8.295000   -0.30    0.01    0.33
8.296000   -0.31    0.01    0.33
8.297000   -0.30    0.01    0.32
8.298000   -0.29    0.02    0.32
8.299000   -0.25    0.02    0.28
8.300000   -0.22    0.02    0.25
8.301000   -0.19    0.04    0.24
8.302000   -0.14    0.07    0.21
8.303000   -0.09    0.06    0.15
8.304000   -0.06    0.03    0.10
8.305000   -0.05    0.01    0.07
8.306000   -0.04    0.02    0.07
8.307000   -0.03    0.04    0.08
8.308000   -0.01    0.05    0.07
8.309000   -0.01    0.05    0.07
8.310000   -0.04    0.05    0.10
8.311000   -0.11    0.06    0.18
8.312000   -0.19    0.06    0.26
8.313000   -0.25    0.05    0.31
8.314000   -0.31    0.04    0.36
8.315000   -0.33    0.04    0.39
8.316000   -0.33    0.05    0.38
8.317000   -0.34    0.06    0.39
8.318000   -0.34    0.06    0.41
8.319000   -0.32    0.08    0.40
8.320000   -0.29    0.09    0.37
8.321000   -0.24    0.08    0.32
8.322000   -0.21    0.08    0.29
8.323000   -0.18    0.08    0.26
8.324000   -0.18    0.06    0.24
8.325000   -0.20    0.04    0.23
8.326000   -0.22    0.02    0.25
8.327000   -0.24    0.03    0.28
8.328000   -0.25    0.04    0.30
8.329000   -0.25    0.03    0.30
8.330000   -0.28    0.01    0.30
8.331000   -0.29   -0.01    0.29
8.332000   -0.26    0.01    0.27
8.333000   -0.20    0.05    0.26
8.334000   -0.15    0.07    0.24
8.335000   -0.11    0.10    0.21
8.336000   -0.10    0.11    0.22
8.337000   -0.09    0.12    0.22
8.338000   -0.09    0.12    0.22
8.339000   -0.10    0.13    0.24
8.340000   -0.11    0.13    0.25
8.341000   -0.11    0.13    0.26
8.342000   -0.13    0.11    0.25
8.343000   -0.17    0.09    0.26
8.344000   -0.20    0.06    0.26
8.345000   -0.21    0.05    0.26
8.346000   -0.20    0.04    0.25
8.347000   -0.18    0.05    0.23
8.348000   -0.16    0.07    0.22
8.349000   -0.12    0.08    0.21
8.350000   -0.10    0.09    0.19
8.351000   -0.08    0.09    0.17
8.352000   -0.05    0.10    0.14
8.353000   -0.00    0.11    0.12
8.354000    0.02    0.12    0.11
8.355000    0.01    0.11    0.11
8.356000    0.00    0.11    0.11
8.357000   -0.04    0.09    0.14
8.358000   -0.09    0.10    0.20
8.359000   -0.11    0.11    0.22
8.360000   -0.11    0.12    0.23
8.361000   -0.14    0.10    0.24
8.362000   -0.18    0.08    0.26
8.363000   -0.21    0.09    0.30
8.364000   -0.21    0.10    0.31
8.365000   -0.19    0.12    0.31
8.366000   -0.18    0.11    0.29
8.367000   -0.19    0.08    0.27
8.368000   -0.20    0.05    0.25
8.369000   -0.20    0.04    0.24
8.370000   -0.19    0.02    0.21
8.371000   -0.15    0.02    0.18
8.372000   -0.13    0.02    0.16
8.373000   -0.11    0.04    0.17
8.374000   -0.10    0.08    0.18
8.375000   -0.11    0.10    0.20
8.376000   -0.14    0.09    0.24
8.377000   -0.16    0.11    0.28
8.378000   -0.16    0.11    0.28
8.379000   -0.15    0.11    0.27
8.380000   -0.17    0.09    0.26
8.381000   -0.18    0.06    0.24
8.382000   -0.17    0.02    0.21
8.383000   -0.17    0.02    0.20
8.384000   -0.17    0.01    0.19
8.385000   -0.13    0.03    0.17
8.386000   -0.11    0.04    0.16
8.387000   -0.10    0.03    0.13
8.388000   -0.05    0.02    0.09
8.389000   -0.02    0.03    0.07
8.390000   -0.00    0.04    0.06
8.391000   -0.01    0.05    0.08
8.392000   -0.07    0.05    0.13
8.393000   -0.14    0.05    0.21
8.394000   -0.20    0.05    0.27
8.395000   -0.24    0.06    0.31
8.396000   -0.27    0.06    0.33
8.397000   -0.29    0.04    0.34
8.398000   -0.28    0.03    0.32
8.399000   -0.26    0.03    0.29
8.400000   -0.24    0.03    0.28
8.401000   -0.21    0.04    0.26
8.402000   -0.19    0.05    0.24
8.403000   -0.18    0.04    0.22
8.404000   -0.19    0.01    0.21
8.405000   -0.17    0.01    0.18
8.406000   -0.14    0.01    0.15
8.407000   -0.11    0.02    0.14
8.408000   -0.10    0.03    0.14
8.409000   -0.14    0.02    0.17
8.410000   -0.17    0.00    0.18
8.411000   -0.16    0.01    0.17
8.412000   -0.17    0.02    0.19
8.413000   -0.20    0.02    0.23
8.414000   -0.22    0.03    0.26
8.415000   -0.23    0.04    0.29
8.416000   -0.24    0.05    0.30
8.417000   -0.25    0.05    0.30
8.418000   -0.25    0.05    0.30
8.419000   -0.25    0.03    0.29
8.420000   -0.23    0.02    0.26
8.421000   -0.20    0.03    0.23
8.422000   -0.18    0.04    0.22
8.423000   -0.16    0.07    0.24
8.424000   -0.17    0.08    0.26
8.425000   -0.19    0.07    0.27
8.426000   -0.21    0.06    0.27
8.427000   -0.24    0.04    0.29
8.428000   -0.28    0.01    0.31
8.429000   -0.31   -0.01    0.31
8.430000   -0.32   -0.02    0.31
8.431000   -0.33   -0.03    0.32
8.432000   -0.32   -0.03    0.30
8.433000   -0.29   -0.01    0.29
8.434000   -0.25    0.01    0.27
8.435000   -0.21    0.04    0.25
8.436000   -0.18    0.07    0.26
8.437000   -0.16    0.08    0.24
8.438000   -0.14    0.09    0.23
8.439000   -0.11    0.10    0.21
8.440000   -0.11    0.10    0.21
8.441000   -0.11    0.10    0.21
8.442000   -0.11    0.09    0.21
8.443000   -0.11    0.10    0.21
8.444000   -0.12    0.09    0.21
8.445000   -0.14    0.07    0.22
8.446000   -0.19    0.04    0.24
8.447000   -0.20    0.04    0.25
8.448000   -0.21    0.03    0.24
8.449000   -0.22    0.03    0.26
8.450000   -0.25    0.02    0.28
8.451000   -0.28    0.00    0.28
8.452000   -0.29   -0.02    0.28
8.453000   -0.26    0.00    0.27
8.454000   -0.21    0.03    0.25
8.455000   -0.18    0.05    0.24
8.456000   -0.16    0.07    0.22
8.457000   -0.14    0.07    0.21
8.458000   -0.14    0.07    0.21
8.459000   -0.16    0.06    0.22
8.460000   -0.17    0.05    0.22
8.461000   -0.14    0.05    0.20
8.462000   -0.10    0.05    0.14
8.463000   -0.04    0.05    0.10
8.464000    0.02    0.06    0.05
8.465000    0.04    0.08    0.05
8.466000    0.02    0.11    0.09
8.467000   -0.02    0.14    0.17
8.468000   -0.05    0.17    0.23
8.469000   -0.07    0.22    0.29
8.470000   -0.05    0.27    0.32
8.471000   -0.01    0.33    0.34
8.472000    0.05    0.39    0.35
8.473000    0.12    0.47    0.35
8.474000    0.19    0.52    0.33
8.475000    0.24    0.55    0.31
8.476000    0.28    0.58    0.30
8.477000    0.32    0.62    0.29
8.478000    0.37    0.68    0.31
8.479000    0.42    0.75    0.32
8.480000    0.48    0.83    0.34
8.481000    0.57    0.92    0.34
8.482000    0.65    1.02    0.35
8.483000    0.70    1.12    0.41
8.484000    0.68    1.20    0.50
8.485000    0.67    1.27    0.59
8.486000    0.66    1.34    0.66
8.487000    0.65    1.39    0.72
8.488000    0.60    1.40    0.77
8.489000    0.50    1.38    0.87
8.490000    0.34    1.36    1.01
8.491000    0.20    1.37    1.15
8.492000    0.09    1.37    1.27
8.493000    0.02    1.36    1.33
8.494000   -0.06    1.32    1.36
8.495000   -0.15    1.25    1.38
8.496000   -0.23    1.16    1.38
8.497000   -0.31    1.09    1.38
8.498000   -0.37    1.02    1.36
8.499000   -0.43    0.93    1.34
8.500000   -0.52    0.84    1.33
8.501000   -0.59    0.73    1.31
8.502000   -0.67    0.63    1.29
8.503000   -0.74    0.55    1.27
8.504000   -0.77    0.49    1.25
8.505000   -0.81    0.42    1.21
8.506000   -0.84    0.35    1.17
8.507000   -0.86    0.29    1.14
8.508000   -0.88    0.24    1.11
8.509000   -0.89    0.21    1.10
8.510000   -0.90    0.18    1.07
8.511000   -0.91    0.15    1.05
8.512000   -0.89    0.14    1.02
8.513000   -0.86    0.12    0.98
8.514000   -0.82    0.12    0.93
8.515000   -0.80    0.08    0.87
8.516000   -0.76    0.04    0.79
8.517000   -0.74   -0.00    0.73
8.518000   -0.75   -0.04    0.70
8.519000   -0.80   -0.08    0.72
8.520000   -0.83   -0.12    0.71
8.521000   -0.83   -0.17    0.66
8.522000   -0.83   -0.21    0.62
8.523000   -0.85   -0.25    0.60
8.524000   -0.86   -0.29    0.57
8.525000   -0.84   -0.30    0.54
8.526000   -0.81   -0.29    0.51
8.527000   -0.76   -0.27    0.48
8.528000   -0.70   -0.25    0.45
8.529000   -0.63   -0.21    0.42
8.530000   -0.58   -0.16    0.42
8.531000   -0.55   -0.15    0.39
8.532000   -0.51   -0.14    0.37
8.533000   -0.48   -0.12    0.35
8.534000   -0.46   -0.12    0.33
8.535000   -0.44   -0.12    0.31
8.536000   -0.44   -0.14    0.29
8.537000   -0.42   -0.15    0.26
8.538000   -0.38   -0.13    0.24
8.539000   -0.36   -0.13    0.22
8.540000   -0.35   -0.13    0.21
8.541000   -0.32   -0.13    0.18
8.542000   -0.25   -0.12    0.12
8.543000   -0.20   -0.12    0.07
8.544000   -0.18   -0.12    0.05
8.545000   -0.16   -0.11    0.05
8.546000   -0.16   -0.10    0.05
8.547000   -0.15   -0.09    0.05
8.548000   -0.15   -0.07    0.07
8.549000   -0.15   -0.06    0.10
8.550000   -0.17   -0.04    0.14
8.551000   -0.20   -0.01    0.19
8.552000   -0.21    0.02    0.23
8.553000   -0.23    0.04    0.27
8.554000   -0.23    0.07    0.29
8.555000   -0.21    0.08    0.29
8.556000   -0.22    0.07    0.29
8.557000   -0.24    0.05    0.28
8.558000   -0.23    0.04    0.27
8.559000   -0.21    0.03    0.24
8.560000   -0.19    0.03    0.22
8.561000   -0.14    0.05    0.18
8.562000   -0.06    0.05    0.11
8.563000   -0.01    0.05    0.05
8.564000   -0.00    0.03    0.03
8.565000   -0.03   -0.00    0.03
8.566000   -0.05   -0.03    0.02
8.567000   -0.03   -0.02    0.01
8.568000   -0.01   -0.01    0.01
8.569000   -0.00    0.02    0.03
8.570000   -0.01    0.04    0.06
8.571000   -0.02    0.06    0.07
8.572000   -0.00    0.08    0.08
8.573000   -0.00    0.11    0.12
8.574000   -0.06    0.12    0.18
8.575000   -0.11    0.13    0.23
8.576000   -0.14    0.11    0.25
8.577000   -0.17    0.09    0.26
8.578000   -0.17    0.08    0.24
8.579000   -0.15    0.08    0.22
8.580000   -0.14    0.08    0.21
8.581000   -0.11    0.09    0.19
8.582000   -0.08    0.08    0.16
8.583000   -0.07    0.08    0.14
8.584000   -0.10    0.05    0.15
8.585000   -0.11    0.04    0.15
8.586000   -0.08    0.04    0.11
8.587000   -0.04    0.06    0.09
8.588000   -0.03    0.07    0.09
8.589000   -0.02    0.07    0.08
8.590000   -0.00    0.07    0.06
8.591000    0.01    0.07    0.06
8.592000    0.02    0.07    0.05
8.593000    0.04    0.07    0.03
8.594000    0.02    0.08    0.05
8.595000   -0.00    0.09    0.10
8.596000   -0.03    0.11    0.13
8.597000   -0.04    0.12    0.16
8.598000   -0.07    0.13    0.20
8.599000   -0.09    0.13    0.21
8.600000   -0.11    0.12    0.23
8.601000   -0.12    0.11    0.23
8.602000   -0.13    0.09    0.22
8.603000   -0.15    0.07    0.22
8.604000   -0.14    0.06    0.19
8.605000   -0.13    0.04    0.17
8.606000   -0.11    0.04    0.15
8.607000   -0.09    0.05    0.14
8.608000   -0.08    0.05    0.12
8.609000   -0.07    0.02    0.09
8.610000   -0.04    0.02    0.06
8.611000   -0.01    0.02    0.04
8.612000   -0.00    0.03    0.03
8.613000   -0.03    0.03    0.06
8.614000   -0.09    0.01    0.11
8.615000   -0.17   -0.02    0.15
8.616000   -0.18   -0.02    0.17
8.617000   -0.17    0.00    0.18
8.618000   -0.16    0.04    0.20
8.619000   -0.17    0.06    0.23
8.620000   -0.18    0.08    0.25
8.621000   -0.14    0.11    0.25
8.622000   -0.10    0.13    0.23
8.623000   -0.05    0.16    0.20
8.624000   -0.01    0.16    0.16
8.625000    0.01    0.16    0.15
8.626000    0.02    0.16    0.13
8.627000    0.02    0.16    0.14
8.628000    0.03    0.17    0.14
8.629000    0.05    0.18    0.13
8.630000    0.04    0.18    0.14
8.631000    0.02    0.17    0.14
8.632000    0.00    0.15    0.14
8.633000   -0.02    0.12    0.14
8.634000   -0.06    0.09    0.15
8.635000   -0.09    0.07    0.15
8.636000   -0.12    0.03    0.15
8.637000   -0.14    0.01    0.15
8.638000   -0.13    0.02    0.14
8.639000   -0.13    0.03    0.16
8.640000   -0.14    0.03    0.18
8.641000   -0.12    0.06    0.18
8.642000   -0.09    0.09    0.18
8.643000   -0.05    0.11    0.17
8.644000   -0.02    0.13    0.15
8.645000    0.00    0.13    0.13
8.646000    0.04    0.15    0.11
8.647000    0.09    0.16    0.07
8.648000    0.11    0.16    0.05
8.649000    0.09    0.15    0.06
8.650000    0.07    0.14    0.07
8.651000    0.03    0.12    0.10
8.652000   -0.03    0.10    0.13
8.653000   -0.07    0.09    0.16
8.654000   -0.11    0.09    0.21
8.655000   -0.13    0.09    0.23
8.656000   -0.15    0.10    0.25
8.657000   -0.12    0.09    0.21
8.658000   -0.09    0.10    0.18
8.659000   -0.05    0.09    0.14
8.660000   -0.01    0.09    0.10
8.661000    0.02    0.08    0.06
8.662000    0.02    0.07    0.06
8.663000    0.01    0.07    0.06
8.664000    0.00    0.08    0.08
8.665000    0.01    0.11    0.10
8.666000    0.04    0.17    0.13
8.667000    0.08    0.21    0.13
8.668000    0.06    0.20    0.14
8.669000    0.05    0.19    0.14
8.670000    0.03    0.19    0.16
8.671000   -0.00    0.18    0.18
8.672000   -0.02    0.17    0.19
8.673000   -0.01    0.15    0.16
8.674000    0.00    0.13    0.12
8.675000    0.01    0.12    0.11
8.676000    0.00    0.11    0.10
8.677000   -0.01    0.09    0.10
8.678000   -0.00    0.11    0.10
8.679000    0.02    0.14    0.11
8.680000    0.05    0.17    0.11
8.681000    0.06    0.18    0.11
8.682000    0.05    0.18    0.13
8.683000    0.02    0.18    0.15
8.684000    0.00    0.17    0.17
8.685000   -0.01    0.16    0.17
8.686000   -0.02    0.16    0.18
8.687000   -0.04    0.15    0.19
8.688000   -0.07    0.12    0.20
8.689000   -0.09    0.11    0.20
8.690000   -0.11    0.08    0.20
8.691000   -0.14    0.05    0.20
8.692000   -0.15    0.04    0.19
8.693000   -0.13    0.02    0.17
8.694000   -0.11    0.02    0.14
8.695000   -0.09    0.03    0.13
8.696000   -0.06    0.05    0.12
8.697000   -0.04    0.07    0.11
8.698000   -0.04    0.08    0.12
8.699000   -0.03    0.09    0.12
8.700000   -0.03    0.09    0.12
8.701000   -0.03    0.11    0.14
8.702000   -0.03    0.12    0.15
8.703000    0.01    0.15    0.14
8.704000    0.06    0.18    0.12
8.705000    0.08    0.19    0.11
8.706000    0.06    0.18    0.12
8.707000    0.07    0.19    0.13
8.708000    0.08    0.22    0.15
8.709000    0.07    0.23    0.17
8.710000    0.07    0.24    0.17
8.711000    0.09    0.25    0.15
8.712000    0.08    0.24    0.15
8.713000    0.07    0.22    0.15
8.714000    0.04    0.20    0.16
8.715000    0.01    0.18    0.17
8.716000   -0.01    0.17    0.19
8.717000   -0.06    0.15    0.21
8.718000   -0.11    0.14    0.24
8.719000   -0.12    0.12    0.24
8.720000   -0.11    0.11    0.22
8.721000   -0.07    0.12    0.20
8.722000   -0.06    0.12    0.16
8.723000   -0.06    0.11    0.16
8.724000   -0.04    0.12    0.15
8.725000    0.00    0.14    0.13
8.726000    0.04    0.15    0.11
8.727000    0.06    0.17    0.11
8.728000    0.08    0.19    0.11
