Time(s)  1ch(mV)  2ch(mV)  3ch(mV)
19.593000   -0.49   -0.46    0.04
19.594000   -0.40   -0.37    0.04
19.595000   -0.32   -0.30    0.04
19.596000   -0.26   -0.23    0.04
19.597000   -0.21   -0.19    0.04
19.598000   -0.17   -0.14    0.05
19.599000   -0.15   -0.11    0.06
19.600000   -0.16   -0.11    0.06
19.601000   -0.17   -0.11    0.08
19.602000   -0.23   -0.17    0.08
19.603000   -0.31   -0.25    0.08
19.604000   -0.35   -0.30    0.07
19.605000   -0.34   -0.29    0.06
19.606000   -0.33   -0.29    0.06
19.607000   -0.30   -0.25    0.07
19.608000   -0.26   -0.21    0.07
19.609000   -0.22   -0.17    0.06
19.610000   -0.19   -0.14    0.06
19.611000   -0.16   -0.11    0.06
19.612000   -0.12   -0.07    0.05
19.613000   -0.09   -0.05    0.05
19.614000   -0.06   -0.03    0.04
19.615000   -0.03   -0.00    0.05
19.616000   -0.02    0.02    0.05
19.617000   -0.02    0.02    0.05
19.618000   -0.02    0.01    0.04
19.619000   -0.00    0.03    0.04
19.620000    0.01    0.05    0.05
19.621000   -0.00    0.05    0.06
19.622000   -0.03    0.03    0.07
19.623000   -0.05    0.01    0.06
19.624000   -0.07   -0.02    0.06
19.625000   -0.08   -0.02    0.06
19.626000   -0.08   -0.02    0.07
19.627000   -0.07   -0.01    0.07
19.628000   -0.04    0.01    0.06
19.629000   -0.03    0.01    0.05
19.630000   -0.01    0.02    0.04
19.631000    0.01    0.04    0.04
19.632000    0.03    0.06    0.03
19.633000    0.06    0.08    0.04
19.634000    0.09    0.11    0.03
19.635000    0.11    0.14    0.04
19.636000    0.14    0.17    0.05
19.637000    0.15    0.19    0.05
19.638000    0.18    0.21    0.05
19.639000    0.21    0.25    0.05
19.640000    0.26    0.29    0.04
19.641000    0.32    0.36    0.05
19.642000    0.40    0.45    0.06
19.643000    0.49    0.54    0.06
19.644000    0.55    0.62    0.06
19.645000    0.63    0.70    0.07
19.646000    0.68    0.77    0.09
19.647000    0.71    0.84    0.12
19.648000    0.74    0.90    0.16
19.649000    0.75    0.96    0.21
19.650000    0.73    1.02    0.28
19.651000    0.72    1.09    0.36
19.652000    0.74    1.18    0.43
19.653000    0.74    1.27    0.52
19.654000    0.73    1.36    0.61
19.655000    0.72    1.43    0.71
19.656000    0.68    1.49    0.80
19.657000    0.64    1.53    0.87
19.658000    0.60    1.56    0.95
19.659000    0.54    1.57    1.01
19.660000    0.47    1.57    1.08
19.661000    0.40    1.54    1.12
19.662000    0.31    1.48    1.16
19.663000    0.19    1.40    1.19
19.664000    0.08    1.30    1.21
19.665000   -0.01    1.24    1.24
19.666000   -0.07    1.20    1.26
19.667000   -0.13    1.13    1.26
19.668000   -0.19    1.05    1.23
19.669000   -0.25    0.96    1.20
19.670000   -0.32    0.85    1.17
19.671000   -0.40    0.73    1.13
19.672000   -0.47    0.61    1.08
19.673000   -0.54    0.48    1.03
19.674000   -0.58    0.40    0.99
19.675000   -0.60    0.36    0.97
19.676000   -0.59    0.36    0.95
19.677000   -0.56    0.36    0.93
19.678000   -0.55    0.36    0.91
19.679000   -0.54    0.33    0.88
19.680000   -0.53    0.31    0.84
19.681000   -0.55    0.26    0.81
19.682000   -0.57    0.20    0.78
19.683000   -0.60    0.14    0.74
19.684000   -0.61    0.09    0.71
19.685000   -0.59    0.08    0.67
19.686000   -0.58    0.05    0.63
19.687000   -0.58    0.01    0.59
19.688000   -0.58   -0.04    0.55
19.689000   -0.58   -0.09    0.50
19.690000   -0.58   -0.14    0.44
19.691000   -0.56   -0.16    0.40
19.692000   -0.51   -0.15    0.36
19.693000   -0.45   -0.11    0.33
19.694000   -0.38   -0.08    0.31
19.695000   -0.35   -0.06    0.30
19.696000   -0.32   -0.04    0.28
19.697000   -0.28   -0.01    0.27
19.698000   -0.21    0.04    0.25
19.699000   -0.14    0.10    0.24
19.700000   -0.08    0.14    0.22
19.701000   -0.03    0.17    0.20
19.702000    0.02    0.21    0.19
19.703000    0.05    0.22    0.18
19.704000    0.06    0.23    0.16
19.705000    0.09    0.22    0.14
19.706000    0.11    0.23    0.12
19.707000    0.14    0.25    0.11
19.708000    0.16    0.26    0.09
19.709000    0.16    0.23    0.07
19.710000    0.16    0.20    0.05
19.711000    0.17    0.19    0.03
19.712000    0.17    0.19    0.03
19.713000    0.17    0.20    0.04
19.714000    0.21    0.23    0.03
19.715000    0.24    0.26    0.02
19.716000    0.27    0.27    0.02
19.717000    0.28    0.30    0.02
19.718000    0.29    0.31    0.03
19.719000    0.29    0.31    0.03
19.720000    0.29    0.31    0.03
19.721000    0.29    0.30    0.03
19.722000    0.28    0.30    0.02
19.723000    0.27    0.27    0.01
19.724000    0.26    0.26    0.00
19.725000    0.26    0.25    0.00
19.726000    0.25    0.24   -0.01
19.727000    0.24    0.23   -0.01
19.728000    0.25    0.23   -0.01
19.729000    0.26    0.24   -0.02
19.730000    0.27    0.24   -0.02
19.731000    0.26    0.24   -0.01
19.732000    0.25    0.25   -0.01
19.733000    0.27    0.27    0.00
19.734000    0.31    0.30    0.00
19.735000    0.32    0.31   -0.01
19.736000    0.33    0.32   -0.02
19.737000    0.34    0.32   -0.02
19.738000    0.34    0.33   -0.02
19.739000    0.35    0.34   -0.01
19.740000    0.35    0.35    0.00
19.741000    0.35    0.34    0.00
19.742000    0.35    0.34    0.00
19.743000    0.34    0.34    0.00
19.744000    0.33    0.34    0.01
19.745000    0.33    0.34    0.01
19.746000    0.33    0.35    0.02
19.747000    0.32    0.35    0.03
19.748000    0.32    0.35    0.03
19.749000    0.33    0.36    0.03
19.750000    0.33    0.36    0.03
19.751000    0.34    0.36    0.03
19.752000    0.35    0.37    0.03
19.753000    0.36    0.38    0.03
19.754000    0.37    0.37    0.02
19.755000    0.35    0.36    0.02
19.756000    0.34    0.36    0.03
19.757000    0.32    0.35    0.04
19.758000    0.32    0.35    0.05
19.759000    0.32    0.34    0.04
19.760000    0.31    0.33    0.03
19.761000    0.31    0.32    0.01
19.762000    0.32    0.32    0.00
19.763000    0.35    0.35   -0.00
19.764000    0.37    0.37   -0.00
19.765000    0.38    0.38    0.01
19.766000    0.38    0.39    0.02
19.767000    0.37    0.39    0.02
19.768000    0.37    0.39    0.02
19.769000    0.37    0.40    0.02
19.770000    0.38    0.41    0.02
19.771000    0.38    0.41    0.03
19.772000    0.38    0.41    0.03
19.773000    0.38    0.41    0.02
19.774000    0.40    0.41    0.02
19.775000    0.39    0.40    0.01
19.776000    0.38    0.38    0.00
19.777000    0.38    0.37   -0.01
19.778000    0.38    0.36   -0.02
19.779000    0.38    0.36   -0.02
19.780000    0.37    0.36   -0.00
19.781000    0.35    0.35    0.00
19.782000    0.34    0.35    0.01
19.783000    0.31    0.32    0.02
19.784000    0.28    0.29    0.02
19.785000    0.30    0.31    0.02
19.786000    0.33    0.35    0.04
19.787000    0.34    0.38    0.04
19.788000    0.36    0.40    0.05
19.789000    0.37    0.41    0.04
19.790000    0.38    0.42    0.04
19.791000    0.39    0.43    0.04
19.792000    0.40    0.43    0.04
19.793000    0.41    0.43    0.04
19.794000    0.41    0.43    0.03
19.795000    0.40    0.41    0.03
19.796000    0.41    0.41    0.01
19.797000    0.42    0.41    0.00
19.798000    0.43    0.43    0.01
19.799000    0.44    0.46    0.02
19.800000    0.49    0.50    0.01
19.801000    0.53    0.52    0.00
19.802000    0.55    0.53   -0.01
19.803000    0.53    0.53   -0.01
19.804000    0.52    0.51   -0.00
19.805000    0.50    0.50    0.00
19.806000    0.49    0.49    0.00
19.807000    0.49    0.50    0.01
19.808000    0.49    0.51    0.02
19.809000    0.51    0.52    0.01
19.810000    0.51    0.52    0.01
19.811000    0.50    0.51    0.00
19.812000    0.48    0.48    0.01
19.813000    0.45    0.45    0.01
19.814000    0.43    0.44    0.01
19.815000    0.40    0.42    0.01
19.816000    0.40    0.41    0.01
19.817000    0.42    0.42    0.01
19.818000    0.43    0.44    0.01
19.819000    0.45    0.47    0.02
19.820000    0.48    0.50    0.02
19.821000    0.49    0.51    0.02
19.822000    0.48    0.50    0.02
19.823000    0.45    0.47    0.02
19.824000    0.43    0.43    0.02
19.825000    0.41    0.41    0.00
19.826000    0.40    0.38    0.00
19.827000    0.37    0.36   -0.01
19.828000    0.36    0.34   -0.01
19.829000    0.37    0.35   -0.01
19.830000    0.40    0.38   -0.01
19.831000    0.43    0.42   -0.01
19.832000    0.44    0.43   -0.00
19.833000    0.45    0.45    0.00
19.834000    0.46    0.46    0.00
19.835000    0.48    0.48    0.01
19.836000    0.49    0.51    0.02
19.837000    0.48    0.50    0.02
19.838000    0.45    0.47    0.03
19.839000    0.41    0.44    0.04
19.840000    0.38    0.40    0.03
19.841000    0.35    0.35    0.01
19.842000    0.32    0.32    0.00
19.843000    0.31    0.31    0.00
19.844000    0.31    0.32    0.02
19.845000    0.35    0.37    0.02
19.846000    0.39    0.41    0.02
19.847000    0.39    0.42    0.03
19.848000    0.38    0.40    0.03
19.849000    0.36    0.38    0.02
19.850000    0.34    0.36    0.01
19.851000    0.33    0.34    0.01
19.852000    0.31    0.32    0.01
19.853000    0.31    0.31    0.01
19.854000    0.31    0.31    0.00
19.855000    0.30    0.30    0.00
19.856000    0.31    0.31    0.01
19.857000    0.32    0.32    0.01
19.858000    0.31    0.31    0.00
19.859000    0.29    0.29    0.01
19.860000    0.28    0.28    0.01
19.861000    0.26    0.27    0.02
19.862000    0.26    0.26    0.02
19.863000    0.25    0.26    0.02
19.864000    0.24    0.26    0.02
19.865000    0.25    0.27    0.03
19.866000    0.26    0.29    0.03
19.867000    0.29    0.32    0.03
19.868000    0.33    0.36    0.03
19.869000    0.37    0.40    0.03
19.870000    0.40    0.43    0.03
19.871000    0.43    0.45    0.03
19.872000    0.44    0.46    0.02
19.873000    0.44    0.45    0.01
19.874000    0.43    0.44    0.01
19.875000    0.43    0.43    0.01
19.876000    0.41    0.42    0.00
19.877000    0.38    0.38    0.00
19.878000    0.35    0.34   -0.00
19.879000    0.31    0.31    0.00
19.880000    0.27    0.26    0.00
19.881000    0.23    0.22    0.00
19.882000    0.22    0.21   -0.00
19.883000    0.25    0.24    0.00
19.884000    0.28    0.26   -0.00
19.885000    0.30    0.29   -0.01
19.886000    0.30    0.30   -0.00
19.887000    0.29    0.28   -0.00
19.888000    0.27    0.26   -0.00
19.889000    0.23    0.22   -0.00
19.890000    0.17    0.16   -0.00
19.891000    0.11    0.10   -0.01
19.892000    0.06    0.04   -0.01
19.893000    0.02    0.00   -0.01
19.894000    0.00   -0.02   -0.02
19.895000   -0.01   -0.03   -0.01
19.896000    0.04    0.03   -0.01
19.897000    0.14    0.13   -0.01
19.898000    0.21    0.19   -0.01
19.899000    0.21    0.18   -0.02
19.900000    0.18    0.13   -0.03
19.901000    0.12    0.06   -0.04
19.902000    0.05   -0.01   -0.05
19.903000    0.00   -0.07   -0.06
19.904000   -0.04   -0.12   -0.06
19.905000   -0.09   -0.17   -0.07
19.906000   -0.13   -0.21   -0.07
19.907000   -0.13   -0.22   -0.08
19.908000   -0.11   -0.21   -0.08
19.909000   -0.11   -0.20   -0.08
19.910000   -0.13   -0.21   -0.07
19.911000   -0.17   -0.25   -0.05
19.912000   -0.19   -0.26   -0.05
19.913000   -0.18   -0.24   -0.04
19.914000   -0.11   -0.17   -0.05
19.915000    0.00   -0.05   -0.05
19.916000    0.09    0.04   -0.04
19.917000    0.11    0.07   -0.04
19.918000    0.09    0.05   -0.03
19.919000    0.03   -0.00   -0.03
19.920000   -0.02   -0.07   -0.03
19.921000   -0.04   -0.09   -0.03
19.922000   -0.01   -0.05   -0.02
19.923000    0.05    0.02   -0.02
19.924000    0.10    0.09   -0.01
19.925000    0.14    0.14   -0.00
19.926000    0.16    0.15   -0.00
19.927000    0.12    0.11   -0.00
19.928000    0.05    0.04   -0.00
19.929000   -0.01   -0.02    0.00
19.930000   -0.03   -0.03    0.00
19.931000   -0.03   -0.03    0.00
19.932000   -0.04   -0.05    0.00
19.933000   -0.08   -0.08    0.01
19.934000   -0.13   -0.13    0.01
19.935000   -0.19   -0.19    0.00
19.936000   -0.21   -0.24   -0.01
19.937000   -0.19   -0.22   -0.02
19.938000   -0.18   -0.22   -0.03
19.939000   -0.18   -0.22   -0.03
19.940000   -0.14   -0.17   -0.02
19.941000   -0.09   -0.13   -0.03
19.942000   -0.03   -0.07   -0.03
19.943000    0.06    0.04   -0.02
19.944000    0.14    0.12   -0.01
19.945000    0.16    0.15    0.01
19.946000    0.13    0.15    0.02
19.947000    0.11    0.13    0.03
19.948000    0.11    0.12    0.02
19.949000    0.08    0.10    0.02
19.950000    0.08    0.09    0.02
19.951000    0.08    0.10    0.03
19.952000    0.12    0.15    0.03
19.953000    0.19    0.21    0.03
19.954000    0.23    0.25    0.03
19.955000    0.25    0.28    0.04
19.956000    0.24    0.29    0.05
19.957000    0.20    0.25    0.06
19.958000    0.19    0.24    0.05
19.959000    0.22    0.25    0.04
19.960000    0.22    0.24    0.03
19.961000    0.19    0.20    0.02
19.962000    0.14    0.15    0.02
19.963000    0.09    0.09    0.02
19.964000    0.04    0.05    0.02
19.965000    0.00    0.03    0.03
19.966000    0.00    0.04    0.04
19.967000    0.06    0.11    0.05
19.968000    0.18    0.24    0.05
19.969000    0.28    0.34    0.06
19.970000    0.34    0.40    0.06
19.971000    0.36    0.43    0.06
19.972000    0.36    0.42    0.06
19.973000    0.32    0.36    0.05
19.974000    0.23    0.26    0.04
19.975000    0.09    0.12    0.04
19.976000   -0.05   -0.02    0.05
19.977000   -0.16   -0.12    0.06
19.978000   -0.22   -0.18    0.06
19.979000   -0.20   -0.16    0.05
19.980000   -0.11   -0.07    0.05
19.981000    0.01    0.06    0.06
19.982000    0.15    0.22    0.08
19.983000    0.32    0.42    0.09
19.984000    0.43    0.53    0.09
19.985000    0.47    0.56    0.09
19.986000    0.47    0.55    0.08
19.987000    0.44    0.50    0.07
19.988000    0.38    0.43    0.06
19.989000    0.30    0.34    0.05
19.990000    0.23    0.27    0.05
19.991000    0.18    0.21    0.05
19.992000    0.11    0.14    0.04
19.993000    0.06    0.07    0.04
19.994000    0.00    0.02    0.04
19.995000   -0.06   -0.02    0.05
19.996000   -0.10   -0.06    0.06
19.997000   -0.10   -0.05    0.07
19.998000   -0.07   -0.01    0.07
19.999000    0.03    0.10    0.08
20.000000    0.13    0.20    0.08
20.001000    0.19    0.26    0.08
20.002000    0.18    0.26    0.08
20.003000    0.12    0.20    0.09
20.004000    0.03    0.12    0.09
20.005000   -0.07    0.02    0.10
20.006000   -0.11   -0.03    0.10
20.007000   -0.10   -0.01    0.10
20.008000   -0.08    0.02    0.11
20.009000   -0.10    0.01    0.11
20.010000   -0.12   -0.01    0.11
20.011000   -0.10    0.00    0.10
20.012000   -0.09   -0.01    0.08
20.013000   -0.08   -0.03    0.06
20.014000   -0.05   -0.02    0.04
20.015000   -0.02    0.01    0.04
20.016000    0.00    0.04    0.05
20.017000    0.01    0.08    0.07
20.018000    0.04    0.12    0.09
20.019000    0.06    0.14    0.09
20.020000    0.06    0.14    0.09
20.021000    0.08    0.15    0.09
20.022000    0.11    0.19    0.09
20.023000    0.12    0.21    0.09
20.024000    0.14    0.21    0.09
20.025000    0.11    0.19    0.08
20.026000    0.08    0.14    0.08
20.027000    0.05    0.11    0.08
20.028000    0.05    0.10    0.06
20.029000    0.05    0.10    0.06
20.030000    0.07    0.12    0.06
20.031000    0.08    0.13    0.06
20.032000    0.06    0.11    0.06
20.033000    0.05    0.09    0.06
20.034000    0.05    0.10    0.06
20.035000    0.11    0.16    0.06
20.036000    0.17    0.22    0.06
20.037000    0.19    0.24    0.06
20.038000    0.15    0.21    0.06
20.039000    0.11    0.17    0.07
20.040000    0.11    0.16    0.07
20.041000    0.09    0.15    0.07
20.042000    0.06    0.12    0.07
20.043000    0.03    0.10    0.07
20.044000    0.02    0.09    0.07
20.045000    0.01    0.08    0.08
20.046000   -0.00    0.07    0.08
20.047000   -0.02    0.07    0.09
20.048000   -0.05    0.02    0.08
20.049000   -0.10   -0.04    0.07
20.050000   -0.15   -0.09    0.08
20.051000   -0.21   -0.14    0.08
20.052000   -0.21   -0.14    0.08
20.053000   -0.18   -0.10    0.09
20.054000   -0.14   -0.06    0.09
20.055000   -0.11   -0.03    0.10
20.056000   -0.12   -0.04    0.10
20.057000   -0.16   -0.08    0.09
20.058000   -0.20   -0.12    0.09
20.059000   -0.24   -0.16    0.09
20.060000   -0.27   -0.20    0.09
20.061000   -0.28   -0.21    0.09
20.062000   -0.30   -0.22    0.10
20.063000   -0.31   -0.22    0.10
20.064000   -0.29   -0.19    0.11
20.065000   -0.27   -0.16    0.12
20.066000   -0.27   -0.17    0.11
20.067000   -0.28   -0.19    0.10
20.068000   -0.31   -0.23    0.10
20.069000   -0.33   -0.26    0.09
20.070000   -0.34   -0.28    0.07
20.071000   -0.33   -0.30    0.05
20.072000   -0.33   -0.31    0.04
20.073000   -0.33   -0.31    0.04
20.074000   -0.38   -0.34    0.06
20.075000   -0.40   -0.35    0.07
20.076000   -0.45   -0.38    0.08
20.077000   -0.47   -0.40    0.09
20.078000   -0.45   -0.37    0.09
20.079000   -0.42   -0.34    0.11
20.080000   -0.44   -0.35    0.10
20.081000   -0.44   -0.36    0.10
20.082000   -0.43   -0.35    0.09
20.083000   -0.42   -0.35    0.08
20.084000   -0.39   -0.33    0.07
20.085000   -0.37   -0.31    0.07
20.086000   -0.35   -0.30    0.06
20.087000   -0.30   -0.26    0.05
20.088000   -0.26   -0.21    0.06
20.089000   -0.26   -0.20    0.06
20.090000   -0.28   -0.23    0.06
20.091000   -0.34   -0.29    0.06
20.092000   -0.40   -0.35    0.07
20.093000   -0.44   -0.39    0.07
20.094000   -0.48   -0.43    0.07
20.095000   -0.51   -0.47    0.06
20.096000   -0.52   -0.47    0.07
20.097000   -0.47   -0.42    0.08
20.098000   -0.43   -0.37    0.08
20.099000   -0.39   -0.33    0.08
20.100000   -0.35   -0.29    0.08
20.101000   -0.30   -0.25    0.07
20.102000   -0.26   -0.22    0.06
20.103000   -0.27   -0.23    0.05
20.104000   -0.30   -0.27    0.05
20.105000   -0.33   -0.29    0.05
20.106000   -0.37   -0.34    0.05
20.107000   -0.40   -0.36    0.06
20.108000   -0.42   -0.37    0.06
20.109000   -0.47   -0.43    0.06
20.110000   -0.52   -0.47    0.07
20.111000   -0.55   -0.50    0.07
20.112000   -0.55   -0.51    0.06
20.113000   -0.55   -0.52    0.05
20.114000   -0.55   -0.53    0.04
20.115000   -0.54   -0.52    0.04
20.116000   -0.51   -0.49    0.04
20.117000   -0.46   -0.43    0.04
20.118000   -0.43   -0.40    0.05
20.119000   -0.42   -0.38    0.05
20.120000   -0.41   -0.37    0.06
20.121000   -0.41   -0.36    0.07
20.122000   -0.41   -0.36    0.07
20.123000   -0.45   -0.39    0.07
20.124000   -0.48   -0.42    0.07
20.125000   -0.48   -0.42    0.08
20.126000   -0.49   -0.43    0.08
20.127000   -0.48   -0.42    0.08
20.128000   -0.48   -0.42    0.08
20.129000   -0.48   -0.43    0.07
20.130000   -0.46   -0.41    0.06
20.131000   -0.45   -0.41    0.06
20.132000   -0.45   -0.42    0.05
20.133000   -0.45   -0.42    0.05
20.134000   -0.47   -0.44    0.05
20.135000   -0.50   -0.46    0.06
20.136000   -0.51   -0.47    0.06
20.137000   -0.48   -0.43    0.07
20.138000   -0.43   -0.38    0.07
20.139000   -0.39   -0.34    0.07
20.140000   -0.38   -0.32    0.08
20.141000   -0.35   -0.29    0.08
20.142000   -0.32   -0.26    0.08
20.143000   -0.31   -0.24    0.08
20.144000   -0.30   -0.23    0.08
20.145000   -0.28   -0.22    0.07
20.146000   -0.27   -0.22    0.07
20.147000   -0.25   -0.21    0.06
20.148000   -0.26   -0.21    0.05
20.149000   -0.26   -0.21    0.06
20.150000   -0.25   -0.19    0.07
20.151000   -0.22   -0.17    0.07
20.152000   -0.20   -0.14    0.08
20.153000   -0.17   -0.10    0.09
20.154000   -0.14   -0.08    0.08
20.155000   -0.11   -0.06    0.07
20.156000   -0.08   -0.03    0.06
20.157000   -0.06   -0.00    0.06
20.158000   -0.04    0.02    0.07
20.159000   -0.01    0.06    0.08
20.160000    0.02    0.10    0.09
20.161000    0.05    0.13    0.09
20.162000    0.08    0.15    0.08
20.163000    0.08    0.16    0.07
20.164000    0.07    0.14    0.08
20.165000    0.05    0.11    0.08
20.166000    0.01    0.09    0.08
20.167000   -0.02    0.05    0.08
20.168000   -0.03    0.02    0.06
20.169000   -0.06   -0.01    0.06
20.170000   -0.07   -0.01    0.07
20.171000   -0.06    0.01    0.07
20.172000   -0.03    0.03    0.07
20.173000   -0.00    0.05    0.07
20.174000    0.01    0.04    0.05
20.175000    0.00    0.04    0.05
20.176000   -0.00    0.04    0.06
20.177000   -0.00    0.06    0.07
20.178000    0.00    0.06    0.07
20.179000    0.02    0.08    0.08
20.180000    0.03    0.08    0.07
20.181000    0.02    0.09    0.07
20.182000    0.01    0.07    0.08
20.183000   -0.02    0.05    0.08
20.184000   -0.05    0.03    0.09
20.185000   -0.06    0.02    0.10
20.186000   -0.07    0.01    0.09
20.187000   -0.07   -0.00    0.08
20.188000   -0.09   -0.03    0.07
20.189000   -0.12   -0.07    0.07
20.190000   -0.15   -0.09    0.07
20.191000   -0.15   -0.09    0.07
20.192000   -0.14   -0.08    0.07
20.193000   -0.12   -0.06    0.08
20.194000   -0.12   -0.06    0.08
20.195000   -0.12   -0.05    0.08
20.196000   -0.11   -0.04    0.08
20.197000   -0.10   -0.02    0.09
20.198000   -0.09   -0.00    0.10
20.199000   -0.08    0.02    0.11
20.200000   -0.06    0.04    0.11
20.201000   -0.04    0.05    0.11
20.202000   -0.05    0.04    0.10
20.203000   -0.07    0.02    0.10
20.204000   -0.07    0.02    0.11
20.205000   -0.07    0.02    0.09
20.206000   -0.07    0.01    0.09
20.207000   -0.08   -0.01    0.09
20.208000   -0.08   -0.01    0.09
20.209000   -0.09    0.00    0.10
20.210000   -0.09    0.01    0.11
20.211000   -0.09    0.01    0.12
20.212000   -0.09    0.01    0.11
20.213000   -0.05    0.04    0.11
20.214000   -0.02    0.07    0.10
20.215000   -0.00    0.09    0.10
20.216000    0.03    0.11    0.10
20.217000    0.06    0.15    0.09
20.218000    0.09    0.17    0.10
20.219000    0.13    0.21    0.10
20.220000    0.16    0.24    0.10
20.221000    0.18    0.28    0.11
20.222000    0.19    0.30    0.12
20.223000    0.19    0.31    0.12
20.224000    0.20    0.32    0.12
20.225000    0.21    0.32    0.12
20.226000    0.20    0.31    0.12
20.227000    0.17    0.29    0.13
20.228000    0.13    0.25    0.13
20.229000    0.08    0.20    0.12
20.230000    0.05    0.15    0.11
20.231000    0.02    0.11    0.11
20.232000   -0.01    0.08    0.10
20.233000   -0.01    0.08    0.10
20.234000    0.03    0.11    0.09
20.235000    0.09    0.17    0.08
20.236000    0.12    0.20    0.08
20.237000    0.13    0.20    0.08
20.238000    0.14    0.21    0.08
20.239000    0.14    0.22    0.08
20.240000    0.15    0.23    0.08
20.241000    0.15    0.23    0.09
20.242000    0.15    0.23    0.09
20.243000    0.11    0.20    0.10
20.244000    0.09    0.18    0.10
20.245000    0.07    0.17    0.10
20.246000    0.09    0.18    0.10
20.247000    0.10    0.19    0.10
20.248000    0.09    0.20    0.11
20.249000    0.10    0.20    0.11
20.250000    0.10    0.19    0.10
20.251000    0.11    0.19    0.10
20.252000    0.10    0.20    0.11
20.253000    0.12    0.22    0.11
20.254000    0.12    0.23    0.11
20.255000    0.15    0.25    0.11
20.256000    0.18    0.27    0.11
20.257000    0.19    0.28    0.10
20.258000    0.19    0.28    0.10
20.259000    0.20    0.29    0.11
20.260000    0.20    0.31    0.12
20.261000    0.21    0.33    0.13
20.262000    0.20    0.32    0.14
20.263000    0.16    0.30    0.15
20.264000    0.16    0.30    0.15
20.265000    0.17    0.30    0.14
20.266000    0.17    0.29    0.13
20.267000    0.16    0.28    0.12
20.268000    0.16    0.26    0.11
20.269000    0.15    0.25    0.10
20.270000    0.15    0.25    0.10
20.271000    0.17    0.26    0.10
20.272000    0.17    0.27    0.10
20.273000    0.18    0.27    0.11
20.274000    0.16    0.27    0.11
20.275000    0.14    0.26    0.13
20.276000    0.13    0.27    0.14
20.277000    0.13    0.27    0.14
20.278000    0.12    0.25    0.13
20.279000    0.12    0.24    0.12
20.280000    0.12    0.23    0.12
20.281000    0.13    0.24    0.11
20.282000    0.14    0.25    0.11
20.283000    0.13    0.25    0.12
20.284000    0.13    0.26    0.13
20.285000    0.14    0.27    0.13
20.286000    0.16    0.29    0.13
20.287000    0.18    0.30    0.12
20.288000    0.21    0.32    0.11
20.289000    0.22    0.33    0.11
20.290000    0.23    0.33    0.11
20.291000    0.21    0.32    0.11
20.292000    0.20    0.32    0.12
20.293000    0.21    0.31    0.12
20.294000    0.19    0.30    0.12
20.295000    0.18    0.29    0.12
20.296000    0.20    0.31    0.12
20.297000    0.21    0.32    0.12
20.298000    0.22    0.32    0.11
20.299000    0.23    0.33    0.11
20.300000    0.25    0.34    0.10
20.301000    0.26    0.35    0.10
20.302000    0.27    0.36    0.11
20.303000    0.26    0.36    0.11
20.304000    0.26    0.35    0.10
20.305000    0.26    0.35    0.10
20.306000    0.26    0.35    0.09
20.307000    0.27    0.35    0.08
20.308000    0.28    0.34    0.07
20.309000    0.27    0.34    0.07
20.310000    0.26    0.34    0.08
20.311000    0.26    0.35    0.10
20.312000    0.25    0.35    0.11
20.313000    0.26    0.36    0.11
20.314000    0.26    0.37    0.12
20.315000    0.26    0.37    0.12
20.316000    0.26    0.38    0.13
20.317000    0.25    0.38    0.14
20.318000    0.23    0.38    0.15
20.319000    0.21    0.35    0.15
20.320000    0.21    0.34    0.15
20.321000    0.21    0.35    0.14
20.322000    0.24    0.37    0.14
20.323000    0.25    0.39    0.14
20.324000    0.27    0.40    0.13
20.325000    0.29    0.41    0.12
20.326000    0.30    0.42    0.13
20.327000    0.29    0.41    0.13
20.328000    0.28    0.41    0.13
20.329000    0.27    0.40    0.13
20.330000    0.26    0.39    0.14
20.331000    0.25    0.38    0.14
20.332000    0.25    0.37    0.14
20.333000    0.25    0.37    0.14
20.334000    0.24    0.36    0.14
20.335000    0.24    0.37    0.14
20.336000    0.25    0.38    0.13
20.337000    0.26    0.38    0.13
20.338000    0.27    0.38    0.12
20.339000    0.28    0.39    0.12
20.340000    0.29    0.40    0.12
20.341000    0.29    0.41    0.12
20.342000    0.30    0.42    0.13
20.343000    0.29    0.41    0.13
20.344000    0.29    0.40    0.12
20.345000    0.28    0.39    0.12
20.346000    0.27    0.38    0.11
20.347000    0.26    0.37    0.12
20.348000    0.25    0.36    0.11
20.349000    0.24    0.34    0.11
20.350000    0.23    0.33    0.11
20.351000    0.23    0.33    0.11
20.352000    0.23    0.34    0.11
20.353000    0.24    0.34    0.10
20.354000    0.23    0.32    0.09
20.355000    0.22    0.30    0.08
20.356000    0.20    0.28    0.09
20.357000    0.18    0.28    0.10
20.358000    0.18    0.28    0.10
20.359000    0.19    0.30    0.11
20.360000    0.21    0.30    0.10
20.361000    0.23    0.32    0.09
20.362000    0.25    0.34    0.09
20.363000    0.26    0.35    0.10
20.364000    0.27    0.37    0.10
20.365000    0.30    0.39    0.09
20.366000    0.32    0.41    0.09
20.367000    0.32    0.41    0.09
20.368000    0.30    0.39    0.09
20.369000    0.27    0.37    0.10
20.370000    0.24    0.35    0.12
20.371000    0.22    0.34    0.13
20.372000    0.21    0.34    0.14
20.373000    0.20    0.33    0.14
20.374000    0.19    0.31    0.13
20.375000    0.18    0.29    0.13
20.376000    0.16    0.28    0.13
20.377000    0.15    0.27    0.13
20.378000    0.14    0.26    0.14
20.379000    0.12    0.26    0.15
